client_name,client_version_from,client_version_to,release_order,num_commits,insertions,deletions,lines,files,self_driven_sdr
to-string-loader,1.1.2,1.1.3,4,1,1,1,2,1,TRUE
to-string-loader,1.1.3,1.1.4,5,5,6,4,10,5,FALSE
to-string-loader,1.1.4,1.1.5,6,2,52,10,62,4,FALSE
ts-jest,0.0.1,0.1.0,1,1,6,6,12,3,TRUE
ts-jest,0.1.0,0.1.1,2,2,17,18,35,2,TRUE
ts-jest,0.1.1,0.1.2,3,1,4,22,26,3,TRUE
ts-jest,0.1.2,0.1.3,4,1,2,2,4,2,TRUE
ts-jest,0.1.3,0.1.4,5,2,188,8,196,16,FALSE
ts-jest,0.1.4,0.1.5,6,4,30,10,40,7,FALSE
ts-jest,0.1.5,0.1.6,7,11,696,126,822,49,FALSE
ts-jest,0.1.6,0.1.7,8,3,97,63,160,7,FALSE
ts-jest,0.1.7,0.1.8,9,11,1680,1428,3108,92,FALSE
ts-jest,0.1.8,0.1.9,10,20,1593,1577,3170,101,FALSE
ts-jest,0.1.9,0.1.10,11,18,62,30,92,27,FALSE
ts-jest,0.1.10,0.1.11,12,2,8,5,13,3,FALSE
ts-jest,0.1.11,0.1.13,13,20,521,321,842,79,FALSE
ts-jest,0.1.13,17.0.0,14,3,154,19,173,16,FALSE
ts-jest,17.0.0,17.0.1,15,9,12,9,21,9,FALSE
ts-jest,17.0.1,17.0.2,16,4,260,68,328,20,TRUE
ts-jest,17.0.2,17.0.3,17,2,6,6,12,6,TRUE
ts-jest,17.0.3,18.0.0,18,24,475,94,569,56,FALSE
ts-jest,18.0.0,18.0.1,19,6,6,4,10,6,FALSE
ts-jest,18.0.1,18.0.2,20,11,258,90,348,25,FALSE
ts-jest,18.0.2,18.0.3,21,13,21,13,34,13,FALSE
ts-jest,18.0.3,19.0.0,22,4,92,56,148,28,FALSE
ts-jest,19.0.0,19.0.1,23,22,484,416,900,76,FALSE
ts-jest,19.0.1,19.0.2,24,23,431,203,634,48,FALSE
ts-jest,19.0.2,19.0.3,25,7,81,13,94,14,FALSE
ts-jest,19.0.3,19.0.4,26,4,17,3,20,7,TRUE
ts-jest,19.0.4,19.0.5,27,10,105,34,139,13,TRUE
ts-jest,19.0.5,19.0.6,28,8,185,67,252,21,FALSE
ts-jest,19.0.6,19.0.7,29,11,106,22,128,16,FALSE
ts-jest,19.0.7,19.0.8,30,6,56,34,90,12,FALSE
ts-jest,19.0.8,19.0.9,31,16,231,43,274,44,FALSE
ts-jest,19.0.9,19.0.10,32,5,72,6,78,10,FALSE
ts-jest,19.0.10,19.0.11,33,10,257,28,285,31,FALSE
ts-jest,19.0.11,19.0.12,34,6,81,7,88,11,FALSE
ts-jest,19.0.12,19.0.13,35,3,6,4,10,5,TRUE
ts-jest,19.0.13,19.0.14,36,4,21,20,41,9,FALSE
ts-jest,19.0.14,20.0.0,37,21,6773,791,7564,75,FALSE
ts-jest,20.0.0,20.0.1,38,5,23,15,38,9,FALSE
ts-jest,20.0.1,20.0.2,39,2,8,6,14,4,TRUE
ts-jest,20.0.2,20.0.3,40,3,12,10,22,5,FALSE
ts-jest,20.0.3,20.0.4,41,6,123,24,147,11,FALSE
ts-jest,20.0.4,20.0.5,42,23,920,1247,2167,76,FALSE
tslint-eslint-rules,0.1.5,0.1.6,1,1,63,2,65,2,TRUE
tslint-eslint-rules,0.1.6,0.1.7,2,1,63,2,65,2,TRUE
tslint-eslint-rules,0.1.7,0.2.0,3,3,245,37,282,22,TRUE
tslint-eslint-rules,0.2.0,0.2.1,4,1,63,2,65,2,TRUE
tslint-eslint-rules,0.2.1,0.2.3,5,5,2986,2780,5766,27,TRUE
tslint-eslint-rules,0.2.3,0.2.4,6,4,254,18,272,13,FALSE
tslint-eslint-rules,0.2.4,0.2.5,7,5,303,27,330,13,TRUE
tslint-eslint-rules,0.2.5,0.2.6,8,4,382,18,400,28,TRUE
tslint-eslint-rules,0.2.6,0.2.7,9,3,331,6,337,11,TRUE
tslint-eslint-rules,0.2.7,0.3.0,10,10,2250,294,2544,64,FALSE
tslint-eslint-rules,0.3.0,1.0.0,11,11,1200,1425,2625,36,FALSE
tslint-eslint-rules,1.0.0,1.0.1,12,1,1,1,2,1,TRUE
tslint-eslint-rules,1.0.1,1.1.0,13,3,48,32,80,12,FALSE
tslint-eslint-rules,1.1.0,1.1.1,14,4,10,1,11,4,FALSE
tslint-eslint-rules,1.1.1,1.2.0,15,12,1870,303,2173,20,FALSE
tslint-eslint-rules,1.2.0,1.3.0,16,13,1519,94,1613,30,FALSE
tslint-eslint-rules,1.3.0,1.4.0,17,31,1352,183,1535,72,FALSE
tslint-eslint-rules,1.4.0,1.5.0,18,8,1294,405,1699,116,TRUE
tslint-eslint-rules,1.5.0,1.6.0,19,54,22941,12964,35905,350,FALSE
tslint-eslint-rules,1.6.0,1.6.1,20,3,38,14,52,9,FALSE
tslint-eslint-rules,1.6.1,2.0.0,21,3,31,24,55,10,TRUE
tslint-eslint-rules,2.0.0,2.0.1,22,2,36,24,60,4,TRUE
tslint-eslint-rules,2.0.1,2.1.0,23,14,261,151,412,46,FALSE
tslint-eslint-rules,2.1.0,2.2.0,24,23,11082,579,11661,59,FALSE
tslint-eslint-rules,2.2.0,2.2.1,25,4,30,23,53,7,TRUE
tslint-eslint-rules,2.2.1,3.0.0,26,17,2117,1706,3823,101,FALSE
tslint-eslint-rules,3.0.0,3.1.0,27,29,8853,5424,14277,85,FALSE
tslint-eslint-rules,3.1.0,3.2.0,28,28,9217,1042,10259,239,FALSE
tslint-eslint-rules,3.2.0,3.2.1,29,5,111,2,113,9,FALSE
tslint-eslint-rules,3.2.1,3.2.2,30,9,390,61,451,19,FALSE
tslint-eslint-rules,3.2.2,3.2.3,31,6,98,18,116,11,TRUE
tslint-eslint-rules,3.2.3,3.3.0,32,30,25436,13308,38744,442,FALSE
tslint-eslint-rules,3.3.0,3.4.0,33,29,4600,1460,6060,79,FALSE
tslint-eslint-rules,3.4.0,3.5.0,34,48,6754,2958,9712,100,FALSE
tslint-eslint-rules,3.5.0,3.5.1,35,3,49,3,52,6,FALSE
tslint-eslint-rules,3.5.1,4.0.0,36,17,465,5125,5590,61,FALSE
tslint-eslint-rules,4.0.0,4.1.0,37,39,5576,4237,9813,243,FALSE
tslint-eslint-rules,4.1.0,4.1.1,38,4,60,6,66,7,FALSE
twilio,0.3.0,0.3.3,6,10,232,163,395,16,FALSE
twilio,0.4.0,0.4.1,8,9,231,162,393,15,FALSE
twilio,0.4.1,0.5.0,9,20,1880,2599,4479,111,FALSE
twilio,0.5.0,0.6.0,10,5,266,13,279,7,TRUE
twilio,0.6.0,0.6.1,11,6,85,67,152,18,FALSE
twilio,0.6.1,0.6.2,12,4,68,12,80,17,FALSE
twilio,0.6.2,0.7.0,13,4,358,116,474,16,FALSE
twilio,0.7.0,0.7.1,14,4,78,281,359,20,FALSE
twilio,0.7.1,0.8.0,15,15,469,61,530,30,FALSE
twilio,0.8.0,0.8.1,16,4,70,15,85,7,TRUE
twilio,0.8.1,1.0.0,17,3,14,13,27,7,FALSE
twilio,1.0.0,1.0.1,18,2,2,14,16,3,FALSE
twilio,1.0.1,1.1.0,19,6,171,6,177,8,FALSE
twilio,1.1.0,1.1.1,20,2,55,145,200,5,FALSE
twilio,1.1.1,1.1.2,21,1,38,4,42,3,FALSE
twilio,1.1.2,1.1.3,22,3,15,9,24,3,FALSE
twilio,1.1.3,1.1.4,23,2,28,6,34,3,FALSE
twilio,1.1.4,1.2.0,24,11,611,134,745,31,FALSE
twilio,1.2.0,1.3.0,25,5,59,8,67,10,FALSE
twilio,1.3.0,1.4.0,26,9,904,892,1796,30,FALSE
twilio,1.4.0,1.5.0,27,12,521,28,549,19,FALSE
twilio,1.5.0,1.6.0,28,20,426,262,688,28,FALSE
twilio,1.6.0,1.7.0,29,14,170,88,258,28,FALSE
twilio,1.7.0,1.8.0,30,14,1189,238,1427,38,FALSE
twilio,1.8.0,1.9.0,31,7,138,14,152,13,FALSE
twilio,1.9.0,1.10.0,32,2,108,2,110,4,FALSE
twilio,1.10.0,1.11.0,33,33,3452,902,4354,126,FALSE
twilio,1.11.0,1.11.1,34,4,6,5,11,4,FALSE
twilio,1.11.1,2.0.0,35,9,233,23,256,21,FALSE
twilio,2.0.0,2.1.0,36,7,343,16,359,20,FALSE
twilio,2.1.0,2.1.1,37,5,162,6,168,12,FALSE
twilio,2.1.1,2.2.0,38,3,303,1,304,13,TRUE
twilio,2.2.0,2.2.1,39,5,9,7,16,5,FALSE
twilio,2.2.1,2.3.0,40,29,2843,867,3710,93,FALSE
twilio,2.3.0,2.4.0,41,20,2418,644,3062,60,FALSE
twilio,2.4.0,2.5.1-edge,42,7,353,3,356,10,FALSE
twilio,2.5.1,2.5.2-edge,44,4,128,46,174,8,FALSE
twilio,2.5.2-edge,2.5.2,45,1,68,3,71,3,TRUE
twilio,2.5.2,2.6.0,46,19,20573,3505,24078,461,FALSE
twilio,2.6.0,2.7.0,47,10,22618,26980,49598,477,FALSE
twilio,2.7.0,2.8.0,48,1,2540,1365,3905,1251,FALSE
twilio,2.8.0,2.9.0,49,45,68206,26172,94378,2097,FALSE
twilio,2.9.0,2.9.1,50,22,570913,41746,612659,1829,FALSE
twilio,2.9.1,2.9.2,51,36,114072,10474,124546,3721,FALSE
twilio,2.9.2,2.9.3,52,8,13134,2406,15540,179,FALSE
twilio,2.10.0,2.11.0,54,6,13062,2399,15461,175,FALSE
twilio,2.11.0,2.11.1,55,3,76,19,95,16,FALSE
twilio,2.11.1,3.0.0-alpha-1,56,63,550891,1089577,1640468,4263,FALSE
twilio,3.0.0-edge,3.0.0-rc.2,58,90,678007,96348,774355,4781,FALSE
twilio,3.0.0-rc.2,3.0.0-rc.3,59,1,3578,201,3779,24,FALSE
twilio,3.0.0-rc.3,3.0.0-rc.4,60,6,49998,2324,52322,1094,FALSE
twilio,3.0.0-rc.4,3.0.0-rc.5,61,3,26,19,45,4,TRUE
twilio,3.0.0-rc.5,3.0.0-rc.6,62,7,33375,2966,36341,1162,FALSE
twilio,3.0.0-rc.6,3.0.0-rc.7,63,2,4370,1126,5496,561,FALSE
twilio,3.0.0-rc.7,3.0.0-rc.8,64,3,44,8,52,8,FALSE
twilio,3.0.0-rc.8,3.0.0-rc.9,65,1,3,1,4,2,FALSE
twilio,3.0.0-rc.9,3.0.0-rc.10,66,2,23897,2703,26600,703,FALSE
twilio,3.0.0-rc.10,3.0.0-rc.11,67,12,2359,1327,3686,187,FALSE
twilio,3.0.0-rc.11,3.0.0-rc.12,68,2,72,7,79,4,FALSE
twilio,3.0.0-rc.12,3.0.0-rc.13,69,6,13062,2399,15461,175,FALSE
twilio,3.0.0-rc.13,3.0.0-rc.14,70,3,76,19,95,16,FALSE
twilio,3.0.0-rc.14,3.0.0-rc.15,71,26,47841,4162,52003,483,FALSE
twilio,3.0.0-rc.15,3.0.0-rc.16,72,20,30741,26271,57012,1345,FALSE
twilio,3.0.0-rc.16,3.0.0-rc.17,73,12,472140,1029450,1501590,2240,FALSE
twilio,3.0.0-rc16,3.0.0,75,6,170,29695,29865,196,FALSE
twilio,3.0.0,3.1.0-alpha-1,76,12,2901,132,3033,29,FALSE
twilio,3.1.0-edge,3.1.0,78,189,1320193,1170526,2490719,12134,FALSE
twilio,3.1.0,3.2.0-alpha-1,79,4,611,74,685,11,FALSE
twilio,3.2.0-edge,3.2.0,81,193,1320804,1170600,2491404,12145,FALSE
twilio,3.2.0,3.3.0-alpha-1,82,3,7,2,9,3,TRUE
twilio,3.3.0-edge,3.3.0,84,151,1252605,1144430,2397035,10051,FALSE
twilio,3.3.1-edge,5.0.0-rc16,86,66,117260,37162,154422,2391,FALSE
update-notifier,0.1.0,0.1.1,1,4,58,16,74,8,FALSE
update-notifier,0.1.1,0.1.2,2,5,37,21,58,5,FALSE
update-notifier,0.1.2,0.1.3,3,3,10,5,15,4,FALSE
update-notifier,0.1.3,0.1.4,4,13,104,28,132,18,FALSE
update-notifier,0.1.4,0.1.5,5,3,29,29,58,5,FALSE
update-notifier,0.1.5,0.1.6,6,3,20,4,24,5,FALSE
update-notifier,0.1.6,0.1.7,7,5,14,9,23,6,FALSE
update-notifier,0.1.7,0.1.8,8,7,57,58,115,7,FALSE
update-notifier,0.1.8,0.1.9,9,16,223,253,476,31,FALSE
update-notifier,0.1.9,0.1.10,10,1,12,1,13,4,FALSE
update-notifier,0.1.10,0.2.0,11,14,135,108,243,25,FALSE
update-notifier,0.2.0,0.2.1,12,4,9,7,16,4,FALSE
update-notifier,0.2.1,0.2.2,13,5,8,5,13,6,FALSE
update-notifier,0.2.2,0.3.0,14,3,32,28,60,5,FALSE
update-notifier,0.3.0,0.3.1,15,3,5,2,7,3,FALSE
update-notifier,0.3.1,0.3.2,16,3,3,3,6,3,FALSE
update-notifier,0.3.2,0.4.0,17,3,10,20,30,5,FALSE
update-notifier,0.4.0,0.5.0,18,4,4,4,8,4,FALSE
update-notifier,0.5.0,0.6.0,19,6,54,89,143,15,FALSE
update-notifier,0.6.0,0.6.1,20,2,25,25,50,6,FALSE
update-notifier,0.6.1,0.6.2,21,3,3,3,6,3,FALSE
update-notifier,0.6.2,0.6.3,22,6,7,6,13,6,FALSE
update-notifier,0.6.3,0.7.0,23,4,84,16,100,9,FALSE
update-notifier,0.7.0,1.0.0,24,3,104,17,121,6,FALSE
update-notifier,1.0.0,1.0.1,25,5,10,8,18,6,FALSE
update-notifier,1.0.1,1.0.2,26,2,24,22,46,3,FALSE
update-notifier,1.0.2,1.0.3,27,3,6,4,10,4,FALSE
update-notifier,1.0.3,2.0.0,28,5,227,217,444,14,FALSE
update-notifier,2.0.0,2.1.0,29,2,26,11,37,4,FALSE
vorpal,1.0.0,1.0.1,1,7,50,47,97,8,FALSE
vorpal,1.0.1,1.0.2,2,2,24,0,24,2,FALSE
vorpal,1.0.2,1.0.3,3,2,3,3,6,2,TRUE
vorpal,1.0.3,1.0.4,4,2,66,22,88,5,TRUE
vorpal,1.0.4,1.0.5,5,2,39,20,59,4,TRUE
vorpal,1.0.5,1.0.7,6,2,56,16,72,5,TRUE
vorpal,1.0.7,1.0.8,7,6,14,6,20,6,FALSE
vorpal,1.0.8,1.0.9,8,3,63,17,80,5,TRUE
vorpal,1.0.9,1.1.0,9,4,2441,2190,4631,15,FALSE
vorpal,1.1.0,1.1.1,10,5,1812,1854,3666,22,TRUE
vorpal,1.1.1,1.1.2,11,4,275,164,439,5,TRUE
vorpal,1.1.2,1.1.3,12,2,16,1,17,3,TRUE
vorpal,1.1.3,1.1.4,13,2,9,1,10,2,TRUE
vorpal,1.1.4,1.1.5,14,2,6,8,14,4,TRUE
vorpal,1.1.5,1.1.6,15,4,569,15,584,9,FALSE
vorpal,1.1.6,1.1.7,16,2,68,83,151,3,TRUE
vorpal,1.1.7,1.1.8,17,1,278,3,281,7,TRUE
vorpal,1.1.8,1.1.9,18,4,21,6,27,5,TRUE
vorpal,1.1.9,1.1.10,19,2,105,452,557,9,TRUE
vorpal,1.1.10,1.2.0,20,2,14,2,16,5,TRUE
vorpal,1.2.0,1.2.1,21,2,89,9,98,8,TRUE
vorpal,1.2.1,1.2.3,22,2,33,34,67,6,TRUE
vorpal,1.2.3,1.2.4,23,3,29,2,31,3,TRUE
vorpal,1.2.4,1.2.5,24,2,43,27,70,4,FALSE
vorpal,1.2.5,1.2.6,25,2,55,21,76,6,TRUE
vorpal,1.2.6,1.3.0,26,3,68,13,81,4,FALSE
vorpal,1.3.0,1.3.1,27,2,200,86,286,3,TRUE
vorpal,1.3.1,1.3.2,28,3,15,47,62,5,TRUE
vorpal,1.3.2,1.3.3,29,2,2,2,4,2,TRUE
vorpal,1.3.3,1.3.4,30,2,5,3,8,3,FALSE
vorpal,1.3.4,1.3.5,31,2,33,9,42,5,TRUE
vorpal,1.3.5,1.3.6,32,3,6,4,10,4,FALSE
vorpal,1.3.6,1.3.7,33,2,38,17,55,4,TRUE
vorpal,1.3.7,1.3.8,34,2,14,8,22,5,TRUE
vorpal,1.3.8,1.3.9,35,2,11,3,14,2,TRUE
vorpal,1.3.9,1.3.10,36,12,73,346,419,21,FALSE
vorpal,1.3.10,1.3.11,37,3,96,845,941,3,TRUE
vorpal,1.3.11,1.3.12,38,2,3,2,5,2,TRUE
vorpal,1.3.12,1.3.13,39,2,21,2,23,3,TRUE
vorpal,1.3.13,1.3.14,40,3,17,2,19,3,TRUE
vorpal,1.3.14,1.3.15,41,2,19,13,32,4,TRUE
vorpal,1.3.15,1.3.16,42,2,9,3,12,4,TRUE
vorpal,1.3.16,1.3.17,43,2,44,34,78,6,TRUE
vorpal,1.3.17,1.3.18,44,2,6,2,8,2,TRUE
vorpal,1.3.18,1.3.19,45,2,106,19,125,4,TRUE
vorpal,1.3.19,1.3.20,46,2,17,5,22,3,TRUE
vorpal,1.3.20,1.3.21,47,2,63,6,69,3,TRUE
vorpal,1.3.21,1.3.22,48,14,130,166,296,21,FALSE
vorpal,1.3.22,1.3.23,49,2,5,6,11,2,TRUE
vorpal,1.3.23,1.3.24,50,2,3,2,5,2,FALSE
vorpal,1.3.24,1.3.25,51,3,84,9,93,5,TRUE
vorpal,1.3.25,1.3.26,52,7,43,42,85,8,FALSE
vorpal,1.3.26,1.3.27,53,5,35,23,58,5,FALSE
vorpal,1.3.27,1.3.29,54,3,3,3,6,3,FALSE
vorpal,1.3.29,1.3.30,55,2,13,29,42,4,TRUE
vorpal,1.3.30,1.3.31,56,3,45,23,68,5,TRUE
vorpal,1.3.31,1.3.32,57,1,1,1,2,1,TRUE
vorpal,1.3.32,1.3.33,58,2,13,5,18,4,TRUE
vorpal,1.3.33,1.3.34,59,2,30,7,37,2,TRUE
vorpal,1.3.34,1.4.0,60,9,90,20,110,12,FALSE
vorpal,1.4.0,1.4.1,61,13,285,11,296,29,FALSE
vorpal,1.4.1,1.5.0,62,19,1104,121,1225,58,FALSE
vorpal,1.5.0,1.5.1,63,3,3,3,6,3,TRUE
vorpal,1.5.1,1.5.2,64,4,46,7,53,7,TRUE
vorpal,1.5.2,1.5.3,65,2,1,18,19,2,TRUE
vorpal,1.5.3,1.5.4,66,2,9,2,11,3,TRUE
vorpal,1.5.4,1.5.5,67,3,40,151,191,5,FALSE
vorpal,1.5.5,1.5.6,68,12,171,60,231,23,FALSE
vorpal,1.5.6,1.5.7,69,1,1,1,2,1,TRUE
vorpal,1.5.7,1.5.8,70,4,16,16,32,11,TRUE
vorpal,1.5.8,1.6.0,71,2,106,20,126,5,FALSE
vorpal,1.6.0,1.6.1,72,3,10,9,19,4,TRUE
vorpal,1.6.1,1.6.2,73,2,4,4,8,3,TRUE
vorpal,1.6.2,1.6.3,74,1,278,3,281,7,TRUE
vorpal,1.6.3,1.7.0,75,4,8,7,15,5,FALSE
vorpal,1.7.0,1.7.1,76,3,494,97,591,9,FALSE
vorpal,1.7.1,1.7.2,77,1,1,1,2,1,TRUE
vorpal,1.7.2,1.7.3,78,3,10,8,18,3,TRUE
vorpal,1.7.3,1.7.4,79,3,64,44,108,3,TRUE
vorpal,1.7.4,1.7.5,80,2,4,3,7,2,TRUE
vorpal,1.7.5,1.7.6,81,7,243,74,317,15,TRUE
vorpal,1.7.6,1.7.7,82,1,1,1,2,1,TRUE
vorpal,1.7.7,1.8.0,83,22,587,562,1149,45,FALSE
vorpal,1.8.0,1.8.1,84,2,9,3,12,3,TRUE
vorpal,1.8.1,1.8.2,85,2,4,2,6,3,TRUE
vorpal,1.8.2,1.8.3,86,1,1,1,2,1,TRUE
vorpal,1.8.3,1.8.4,87,3,7,3,10,3,TRUE
vorpal,1.8.4,1.8.5,88,6,30,24,54,10,TRUE
vorpal,1.8.5,1.8.6,89,4,16,17,33,6,TRUE
vorpal,1.8.6,1.8.8,90,4,4542,4,4546,17,TRUE
vorpal,1.8.8,1.8.9,91,2,10,4,14,2,TRUE
vorpal,1.8.9,1.9.0,92,3,144,8,152,9,FALSE
vorpal,1.9.0,1.9.1,93,7,44,19,63,7,FALSE
vorpal,1.9.1,1.9.2,94,2,17,1,18,3,TRUE
vorpal,1.9.2,1.9.3,95,12,124,172,296,26,FALSE
vorpal,1.9.3,1.9.4,96,3,49,76,125,29,TRUE
vorpal,1.9.4,1.9.5,97,1,278,3,281,7,TRUE
vorpal,1.9.5,1.9.6,98,5,5,4,9,5,FALSE
vorpal,1.9.6,1.9.7,99,2,2,2,4,2,TRUE
vorpal,1.9.7,1.10.0,100,5,66,30,96,34,FALSE
vorpal,1.10.0,1.10.1,101,2,312,24,336,7,TRUE
vorpal,1.10.1,1.10.2,102,2,147,42,189,6,TRUE
vorpal,1.10.2,1.10.3,103,2,17,1,18,4,TRUE
vorpal,1.10.3,1.10.4,104,2,7,7,14,5,TRUE
vorpal,1.10.4,1.10.5,105,5,93,24,117,8,TRUE
vorpal,1.10.5,1.10.6,106,4,35,5,40,7,TRUE
vorpal,1.10.6,1.10.7,107,2,2,2,4,2,TRUE
vorpal,1.10.7,1.10.8,108,2,15,5,20,5,TRUE
vorpal,1.10.8,1.10.9,109,10,212,328,540,31,FALSE
vorpal,1.10.9,1.10.10,110,2,145,7,152,4,FALSE
vorpal,1.10.10,1.11.0,111,7,199,88,287,13,FALSE
vorpal,1.11.0,1.11.1,112,1,278,3,281,7,TRUE
vorpal,1.11.1,1.11.2,113,5,64,41,105,10,FALSE
vorpal,1.11.2,1.11.3,114,10,332,40,372,25,FALSE
vorpal,1.11.3,1.11.4,115,5,39,37,76,16,FALSE
vorpal,1.11.4,1.12.0,116,21,299,181,480,47,FALSE
vue-template-compiler,0.1.0,2.0.0-alpha.1,1,11,336,174,510,37,TRUE
vue-template-compiler,2.0.0-alpha.1,2.0.0-alpha.2,2,18,706,472,1178,50,FALSE
vue-template-compiler,2.0.0-alpha.2,2.0.0-alpha.3,3,10,485,275,760,44,FALSE
vue-template-compiler,2.0.0-alpha.3,2.0.0-alpha.4,4,4,230,130,360,12,TRUE
vue-template-compiler,2.0.0-alpha.4,2.0.0-alpha.5,5,10,204,407,611,40,FALSE
vue-template-compiler,2.0.0-alpha.5,2.0.0-alpha.6,6,23,545,554,1099,58,FALSE
vue-template-compiler,2.0.0-alpha.6,2.0.0-alpha.7,7,36,7761,7131,14892,126,FALSE
vue-template-compiler,2.0.0-alpha.7,2.0.0-alpha.8,8,10,1215,843,2058,28,TRUE
vue-template-compiler,2.0.0-alpha.8,2.0.0-beta.1,9,41,887,451,1338,104,FALSE
vue-template-compiler,2.0.0-beta.1,2.0.0-beta.2,10,65,5913,3319,9232,137,FALSE
vue-template-compiler,2.0.0-beta.2,2.0.0-beta.3,11,22,1643,1078,2721,59,FALSE
vue-template-compiler,2.0.0-beta.3,2.0.0-beta.4,12,10,707,742,1449,35,FALSE
vue-template-compiler,2.0.0-beta.4,2.0.0-beta.5,13,8,9640,9500,19140,34,FALSE
vue-template-compiler,2.0.0-beta.5,2.0.0-beta.6,14,28,1113,261,1374,66,FALSE
vue-template-compiler,2.0.0-beta.6,2.0.0-beta.7,15,21,693,478,1171,72,FALSE
vue-template-compiler,2.0.0-beta.7,2.0.0-beta.8,16,13,687,494,1181,42,FALSE
vue-template-compiler,2.0.0-beta.8,2.0.0-rc.1,17,5,436,275,711,16,FALSE
vue-template-compiler,2.0.0-rc.1,2.0.0-rc.2,18,29,754,288,1042,54,FALSE
vue-template-compiler,2.0.0-rc.2,2.0.0-rc.3,19,20,544,290,834,54,FALSE
vue-template-compiler,2.0.0-rc.3,2.0.0-rc.4,20,29,1288,871,2159,79,FALSE
vue-template-compiler,2.0.0-rc.4,2.0.0-rc.5,21,21,16278,12997,29275,64,FALSE
vue-template-compiler,2.0.0-rc.5,2.0.0-rc.6,22,12,433,276,709,29,FALSE
vue-template-compiler,2.0.0-rc.6,2.0.0-rc.7,23,28,711,1792,2503,79,FALSE
vue-template-compiler,2.0.0-rc.7,2.0.0-rc.8,24,7,701,666,1367,16,FALSE
vue-template-compiler,2.0.0-rc.8,2.0.0,25,24,756,434,1190,47,FALSE
vue-template-compiler,2.0.0,2.0.1,26,3,350,297,647,10,TRUE
vue-template-compiler,2.0.1,2.0.2,27,36,625,233,858,81,FALSE
vue-template-compiler,2.0.2,2.0.3,28,17,6992,6626,13618,55,FALSE
vue-template-compiler,2.0.3,2.0.4,29,41,1777,874,2651,127,FALSE
vue-template-compiler,2.0.4,2.0.5,30,8,8733,1648,10381,21,TRUE
vue-template-compiler,2.0.5,2.0.6,31,36,14706,620,15326,151,FALSE
vue-template-compiler,2.0.6,2.0.7,32,8,7629,2907,10536,26,TRUE
vue-template-compiler,2.0.7,2.0.8,33,17,8546,2684,11230,49,FALSE
vue-template-compiler,2.0.8,2.1.0,34,35,1912,487,2399,123,FALSE
vue-template-compiler,2.1.0,2.1.1,35,6,12289,9261,21550,21,FALSE
vue-template-compiler,2.1.1,2.1.2,36,5,327,189,516,18,TRUE
vue-template-compiler,2.1.2,2.1.3,37,2,89,59,148,11,TRUE
vue-template-compiler,2.1.3,2.1.4,38,39,1536,593,2129,127,FALSE
vue-template-compiler,2.1.4,2.1.5,39,38,10965,10299,21264,97,FALSE
vue-template-compiler,2.1.5,2.1.6,40,6,2160,1668,3828,17,TRUE
vue-template-compiler,2.1.6,2.1.7,41,35,938,367,1305,82,FALSE
vue-template-compiler,2.1.7,2.1.8,42,22,3487,2661,6148,60,FALSE
vue-template-compiler,2.1.8,2.1.9,43,46,2536,4672,7208,102,FALSE
vue-template-compiler,2.1.9,2.1.10,44,4,11733,11489,23222,16,TRUE
vue-template-compiler,2.1.10,2.2.0-beta.1,45,117,6953,3626,10579,361,FALSE
vue-template-compiler,2.2.0-beta.1,2.2.0-beta.2,46,12,26429,17808,44237,34,TRUE
vue-template-compiler,2.2.0-beta.2,2.2.0,47,12,9002,13047,22049,35,FALSE
vue-template-compiler,2.2.0,2.2.1,48,3,16147,299,16446,14,TRUE
vue-template-compiler,2.2.1,2.2.2,49,44,488,338,826,100,FALSE
vue-template-compiler,2.2.2,2.2.3,50,15,1381,1053,2434,44,FALSE
vue-template-compiler,2.2.3,2.2.4,51,3,1484,1127,2611,15,TRUE
vue-template-compiler,2.2.4,2.2.5,52,19,1295,834,2129,56,FALSE
vue-template-compiler,2.2.5,2.2.6,53,6,1059,527,1586,19,FALSE
vue-template-compiler,2.2.6,2.3.0-beta.1,54,123,4709,2165,6874,355,FALSE
vue-template-compiler,2.3.0-beta.1,2.3.0,55,3,11979,14068,26047,18,TRUE
vue-template-compiler,2.3.0,2.3.1,56,11,1683,1627,3310,50,FALSE
vue-template-compiler,2.3.1,2.3.2,57,4,397,327,724,18,TRUE
vue-template-compiler,2.3.2,2.3.3,58,19,446,143,589,58,FALSE
vue,0.0.0,0.6.0,1,1,1,1,2,1,TRUE
vue,0.6.0,0.7.0,2,1,1,1,2,1,FALSE
vue,0.7.0,0.7.1,3,1,1,1,2,1,TRUE
vue,0.7.1,0.7.3,4,1,1,1,2,1,FALSE
vue,0.7.3,0.7.4,5,1,1,1,2,1,FALSE
vue,0.7.4,0.7.5,6,1,1,1,2,1,FALSE
vue,0.7.5,0.7.6,7,1,1,1,2,1,FALSE
vue,0.7.6,0.8.0,8,1,1,1,2,1,FALSE
vue,0.8.0,0.8.1,9,1,1,1,2,1,FALSE
vue,0.8.1,0.8.2,10,1,1,1,2,1,FALSE
vue,0.8.2,0.8.3,11,1,1,1,2,1,FALSE
vue,0.8.3,0.8.4,12,1,1,1,2,1,FALSE
vue,0.8.4,0.8.6,13,1,1,1,2,1,FALSE
vue,0.8.6,0.8.7,14,1,1,1,2,1,FALSE
vue,0.8.7,0.8.8,15,1,1,1,2,1,TRUE
vue,0.8.8,0.9.0,16,1,1,1,2,1,FALSE
